(0.3034180619635907+0j),(0.5249494417472192+0j),(0.06778998431493943+0j),(0.03968810456356006+0j),(0.20663513651081525+0j),(0.37972798432418275+0j),(0.5515371143873985+0j),(0.36757356460951507+0j)
(0.05707363577488472+0j),(0.6786439891796977+0j),(0.0854913633627103+0j),(0.24791176480910815+0j),(0.5448529329380264+0j),(0.18360861147509183+0j),(0.0024651297781775362+0j),(0.3699094512249136+0j)
(0.47640995808033837+0j),(0.5093712738000555+0j),(0.01010731480093777+0j),(0.2630621996595264+0j),(0.17891896483129213+0j),(0.3517607369022238+0j),(0.5216623563988437+0j),(0.12802871740790991+0j)
(0.3433225641987227+0j),(0.5795824748654171+0j),(0.25210340803612474+0j),(0.07508314607624729+0j),(0.5718120688220434+0j),(0.38413782070513525+0j),(0.041587142825601615+0j),(0.027563867249049075+0j)
(0.4456099674940465+0j),(0.28719168696052405+0j),(0.06078238072489323+0j),(0.10128037731180853+0j),(0.5988383044687445+0j),(0.5319723112120309+0j),(0.021358759179267234+0j),(0.2508832951528782+0j)
(0.4652775303269165+0j),(0.09442694578408174+0j),(0.25038187376600135+0j),(0.3898490556666823+0j),(0.02982246947482205+0j),(0.10697455577617848+0j),(0.47367194501446025+0j),(0.5685322822893424+0j)
(0.6060570181181637+0j),(0.12312338283078582+0j),(0.32310317412192147+0j),(0.038172341011911665+0j),(0.1639991415117646+0j),(0.33731882862068413+0j),(0.5025958461984957+0j),(0.34409364927214914+0j)
(0.0327810307664532+0j),(0.49682338937037046+0j),(0.08213563051531408+0j),(0.41936772564009434+0j),(0.4729325422730818+0j),(0.45535355459329613+0j),(0.038107200019548725+0j),(0.3701515429831034+0j)
(0.22417329675686984+0j),(0.5079770087792659+0j),(0.16672410656483275+0j),(0.18580355617269995+0j),(0.048030979497868755+0j),(0.15118473815667177+0j),(0.48496901533532655+0j),(0.6074759719513358+0j)
(0.09605141443403457+0j),(0.47525387663288216+0j),(0.16084598186493979+0j),(0.5418358280062888+0j),(0.17039380534028925+0j),(0.24895524807649877+0j),(0.09059170624593951+0j),(0.5884137680693368+0j)
(0.29483210431622864+0j),(0.19760347935323955+0j),(0.470725200731739+0j),(0.31637753888121867+0j),(0.4622012039424765+0j),(0.015962322129498902+0j),(0.4953149281787396+0j),(0.3051693083669045+0j)
(0.10570349638971349+0j),(0.46088243328424267+0j),(0.2245064544351813+0j),(0.19599934152062629+0j),(0.09831107349860431+0j),(0.552860165785888+0j),(0.4568030585378588+0j),(0.40448337321405475+0j)
(0.03232462062876722+0j),(0.4391834758921707+0j),(0.14343089917581633+0j),(0.08610671869086109+0j),(0.2303401690936886+0j),(0.7376396864553079+0j),(0.39443756980047123+0j),(0.15917382498479973+0j)
(0.11203931471980243+0j),(0.4195923847116861+0j),(0.3582481078423836+0j),(0.08791593333581339+0j),(0.359052072896916+0j),(0.613783402774576+0j),(0.34907263246846265+0j),(0.21867406163180445+0j)
(0.40041544551137037+0j),(0.10932985064719698+0j),(0.011658219430663294+0j),(0.42062779411296614+0j),(0.7264628089692117+0j),(0.2847448654078075+0j),(0.1996958027414919+0j),(0.04409687821878519+0j)
(0.39472946544838167+0j),(0.15218764249588015+0j),(0.5256784256995753+0j),(0.21284142269903084+0j),(0.1922724207604459+0j),(0.5260856724862271+0j),(0.04685729003702395+0j),(0.4283198196510033+0j)
(0.4956978446298758+0j),(0.40345995872619+0j),(0.19819430297712712+0j),(0.46046195899544035+0j),(0.4598173563061493+0j),(0.3185566783088277+0j),(0.014416768103332143+0j),(0.16455792129634259+0j)
(0.050337143931470554+0j),(0.49768257708015023+0j),(0.51441861787444+0j),(0.08506607715603702+0j),(0.027338173642601857+0j),(0.3762569898714926+0j),(0.24059195167238465+0j),(0.5269860407433201+0j)
(0.25755941435980423+0j),(0.10864389024120305+0j),(0.08417123536235945+0j),(0.3421604754698006+0j),(0.33958405488366117+0j),(0.5210097898901193+0j),(0.4493180727396748+0j),(0.45721527027066255+0j)
(0.22808232837891+0j),(0.3847804185879486+0j),(0.1065661181447546+0j),(0.12763565555246043+0j),(0.28752654604838124+0j),(0.5999217159190013+0j),(0.019728677388664018+0j),(0.5738540600384155+0j)
(0.4024755384440979+0j),(0.5027239133176098+0j),(0.3002027311125363+0j),(0.22598701391759127+0j),(0.4377018019957097+0j),(0.0014852544895461483+0j),(0.4838318886960576+0j),(0.13569055875617173+0j)
(0.15609339750226014+0j),(0.4115090538839918+0j),(0.37980366082451256+0j),(0.15152266612744467+0j),(0.3231437801235207+0j),(0.41287961658346073+0j),(0.41184411438581087+0j),(0.4411101401291705+0j)
(0.5334477182673596+0j),(0.4899693218826687+0j),(0.22944246304731336+0j),(0.17469103854939905+0j),(0.27617138929537055+0j),(0.12372267882820435+0j),(0.07658071639954667+0j),(0.5429182710541895+0j)
(0.09231482381353652+0j),(0.04950549732194151+0j),(0.4013207729835206+0j),(0.09043648226093969+0j),(0.332229850984462+0j),(0.48044723478300644+0j),(0.48700029800685574+0j),(0.4913395458670082+0j)
(0.3448510109211296+0j),(0.19895289928185028+0j),(0.4288044140968291+0j),(0.34289496319891916+0j),(0.3821944714680326+0j),(0.4144079238744743+0j),(0.4655220252210259+0j),(0.07435082676972418+0j)
(0.38098835706752143+0j),(0.14203447322252694+0j),(0.36007240145183655+0j),(0.29514433345148117+0j),(0.504757958940355+0j),(0.29196350153177+0j),(0.34520910968017143+0j),(0.39839572737803913+0j)
(0.18368305995499262+0j),(0.14767440084953+0j),(0.21948977523653954+0j),(0.03355892364205392+0j),(0.4029023036108618+0j),(0.5979876807353114+0j),(0.5848512791501836+0j),(0.18215457924565387+0j)
(0.6374686139495456+0j),(0.023822057052439116+0j),(0.18687286698480693+0j),(0.040358261415209824+0j),(0.5400218562522846+0j),(0.06793807823123793+0j),(0.13366375887881188+0j),(0.4923523433537468+0j)
(0.12035642054799504+0j),(0.2959205915132425+0j),(0.5684000286015641+0j),(0.242374673272242+0j),(0.011470759527537958+0j),(0.28120119164563273+0j),(0.30499605782904987+0j),(0.5864238884927165+0j)
(0.5876108396803886+0j),(0.009313036521117622+0j),(0.08134749068029377+0j),(0.7005383769512838+0j),(0.35809922508538683+0j),(0.1272263375063297+0j),(0.11111363576330403+0j),(0.022079415861295602+0j)
(0.31600831372173543+0j),(0.46201984842553406+0j),(0.3894419129461033+0j),(0.02892852145874555+0j),(0.2576429894309437+0j),(0.3084639084395625+0j),(0.4415783684959605+0j),(0.4214892573606165+0j)
(0.4120716039764968+0j),(0.3263289276969918+0j),(0.4152309948206103+0j),(0.23569023302791656+0j),(0.18784646569201047+0j),(0.45922607667579285+0j),(0.3191080183180827+0j),(0.3843630414243632+0j)
(0.36597236348450973+0j),(0.30277822560397977+0j),(0.3911258667708562+0j),(0.22912073778573686+0j),(0.17912682939604935+0j),(0.6331868782236901+0j),(0.22443762511246168+0j),(0.2924543174491842+0j)
(0.1499225641785526+0j),(0.6278417157491346+0j),(0.4884234903933388+0j),(0.0008913424706621064+0j),(0.4665158771101123+0j),(0.14867031674580772+0j),(0.18752392428303616+0j),(0.26433795679068206+0j)
(0.6327332788234941+0j),(0.0606787824372793+0j),(0.2778100977679506+0j),(0.30525096774145377+0j),(0.22574901393454141+0j),(0.21446101738019935+0j),(0.15166393591572455+0j),(0.5528580150243372+0j)
(0.22380596864562363+0j),(0.4382394992798913+0j),(0.44149537020193164+0j),(0.20801325012250133+0j),(0.02782959967084832+0j),(0.31131114233155277+0j),(0.45205006396210196+0j),(0.46650935815638334+0j)
(0.471009119391106+0j),(0.48420927263136293+0j),(0.5355801309682797+0j),(0.23972122491208878+0j),(0.18064770133540148+0j),(0.34762566612942497+0j),(0.1748691767769799+0j),(0.12378619733443472+0j)
(0.17675878005105586+0j),(0.4226667845391659+0j),(0.20211403373339226+0j),(0.2510539217672089+0j),(0.0029970100136957984+0j),(0.5099422542759303+0j),(0.4525529382547555+0j),(0.47050687770473015+0j)
(0.4233304614844004+0j),(0.4244415528907142+0j),(0.4581278909428863+0j),(0.3433014118945392+0j),(0.25834565364730416+0j),(0.1887330184271133+0j),(0.4190039641037897+0j),(0.1870206238702316+0j)
(0.6364113130678467+0j),(0.08471722322463708+0j),(0.5116500070586412+0j),(0.21322656468160975+0j),(0.15426468724160677+0j),(0.2628315374977587+0j),(0.08019816195912341+0j),(0.4257259436122369+0j)
(0.38403668611584213+0j),(0.08921019900276256+0j),(0.4077950767092254+0j),(0.3628915061856664+0j),(0.08711663968740736+0j),(0.3949934528606173+0j),(0.5508990956817355+0j),(0.28190662270498873+0j)
(0.4387631524331134+0j),(0.2879946853045489+0j),(0.6085328772874238+0j),(0.23423075243252722+0j),(0.21495637361173814+0j),(0.06755470188368666+0j),(0.4428526278059609+0j),(0.22908801566411882+0j)
(0.2646200568409805+0j),(0.19855196229111158+0j),(0.08490663999480343+0j),(0.5785889169372503+0j),(0.0545309387945218+0j),(0.05250015076747501+0j),(0.5138540716254647+0j),(0.528018158236542+0j)
(0.21433252504593736+0j),(0.23948407343063915+0j),(0.3177535047360171+0j),(0.09622181031246843+0j),(0.38608903495327784+0j),(0.35886962512428766+0j),(0.6276616963183085+0j),(0.3386320495102218+0j)
(0.0706853298396494+0j),(0.3140887598303684+0j),(0.47344099504880693+0j),(0.42821169838281364+0j),(0.11555142890456192+0j),(0.36326279560703345+0j),(0.5541070044673762+0j),(0.19103307796046898+0j)
(0.18099295328048362+0j),(0.5401555528732556+0j),(0.16532196308156996+0j),(0.38446291966276563+0j),(0.20001642518271623+0j),(0.21663190500541882+0j),(0.5206275856204888+0j),(0.3772816003624675+0j)
(0.3992428696791544+0j),(0.4208533860875174+0j),(0.37835230671478665+0j),(0.03396547814784337+0j),(0.36225684007355075+0j),(0.23954936825907422+0j),(0.23942653264567199+0j),(0.5227278968820093+0j)
(0.46335393302244166+0j),(0.034513507938948404+0j),(0.37971968925355615+0j),(0.023004891857672582+0j),(0.1533713787357018+0j),(0.16552489397684883+0j),(0.568598942919602+0j),(0.5149462640271861+0j)
(0.08744120198201052+0j),(0.337805088882177+0j),(0.5592260318608817+0j),(0.5044438862756097+0j),(0.25189944337678427+0j),(0.44904374898629534+0j),(0.10835712679267882+0j),(0.18495806012599775+0j)
(0.5043784961490512+0j),(0.5258400150004278+0j),(0.22629910070854833+0j),(0.06625292385200622+0j),(0.08630993730792495+0j),(0.21667327473087128+0j),(0.5035231905651015+0j),(0.3249023878779236+0j)
(0.10277372653180883+0j),(0.4695233370079782+0j),(0.1479359574825451+0j),(0.2163753845946496+0j),(0.5433504648579419+0j),(0.48943927544526844+0j),(0.3570845694243941+0j),(0.1949156762145151+0j)
(0.3180817137495108+0j),(0.39602787254767896+0j),(0.5097899056795275+0j),(0.34582628817697897+0j),(0.4099557886654018+0j),(0.2680039166256902+0j),(0.04959042356516742+0j),(0.346634274012497+0j)
(0.5846331060651467+0j),(0.42834914126695245+0j),(0.25715291642968635+0j),(0.19431254706098122+0j),(0.2976171860131425+0j),(0.13268634944289207+0j),(0.27292918005614625+0j),(0.43607816045966025+0j)
(0.4773274036124113+0j),(0.3328811074981287+0j),(0.06863475314809832+0j),(0.19659469002861685+0j),(0.4631642156600082+0j),(0.472871336498349+0j),(0.2437001928905497+0j),(0.3470883763247175+0j)
(0.24524084597811163+0j),(0.35006212878262905+0j),(0.24026846137704994+0j),(0.16232269787035383+0j),(0.483559527715218+0j),(0.5125112899623733+0j),(0.11729108853538582+0j),(0.47220864355370806+0j)
(0.323345283652476+0j),(0.586307097535975+0j),(0.3081180965961318+0j),(0.002835195031515033+0j),(0.07932332328754932+0j),(0.2325919101983259+0j),(0.5449930892267331+0j),(0.31517988756544385+0j)
(0.5564301478256308+0j),(0.601253091232087+0j),(0.22031320926472794+0j),(0.09082551533823299+0j),(0.002695847768320949+0j),(0.4219602435538982+0j),(0.056249117744506597+0j),(0.30144874934113847+0j)
(0.3406977556924934+0j),(0.40053160323926706+0j),(0.2684514886555602+0j),(0.4324776508135805+0j),(0.1467140361276545+0j),(0.4434835381801201+0j),(0.4947238011335166+0j),(0.03797443108778115+0j)
(0.24001886299719097+0j),(0.4880161556484266+0j),(0.48496738668316913+0j),(0.10666600529107749+0j),(0.5147707416227049+0j),(0.2753745461117854+0j),(0.27212342325375977+0j),(0.20685492462158428+0j)
(0.3620145719682177+0j),(0.1971018463092971+0j),(0.5712616587896998+0j),(0.3694384041397331+0j),(0.09366378969738733+0j),(0.4055768594550453+0j),(0.06736509171877403+0j),(0.43527938683044626+0j)
(0.16069816631164205+0j),(0.22042427943673226+0j),(0.3385599438145608+0j),(0.5051548876723392+0j),(0.6225301740171664+0j),(0.31088854633248414+0j),(0.26230311722598654+0j),(0.052787395984864094+0j)
(0.27523520398269324+0j),(0.3076956942627615+0j),(0.42514774080749584+0j),(0.4089124790643256+0j),(0.439957122327905+0j),(0.4353273279950746+0j),(0.3138120241877966+0j),(0.007667246004122241+0j)
(0.020465026033866053+0j),(0.42048217065785654+0j),(0.17557135969384902+0j),(0.42375742929763344+0j),(0.3608705713579693+0j),(0.3306765771353975+0j),(0.5940174916199353+0j),(0.14124063632664308+0j)
(0.3222854188644386+0j),(0.2313624089232599+0j),(0.47202179871543903+0j),(0.216466971786231+0j),(0.4218416672021906+0j),(0.38318948242447354+0j),(0.4977813418441177+0j),(0.019240069411266044+0j)
(0.4877282225742109+0j),(0.2532602387924208+0j),(0.4388042866930289+0j),(0.41460657978189586+0j),(0.2820265129985491+0j),(0.47260563770034025+0j),(0.14062142907614156+0j),(0.1042266050349194+0j)
(0.28272198387102254+0j),(0.48209024816174445+0j),(0.22946502556923382+0j),(0.45221795553845306+0j),(0.24723930393580756+0j),(0.13209541202892344+0j),(0.5586448178616336+0j),(0.19960333509012873+0j)
(0.2981895674016006+0j),(0.14118758914670637+0j),(0.2684614246337362+0j),(0.5576787849284582+0j),(0.17871975802008908+0j),(0.36353106848047145+0j),(0.57239810934483+0j),(0.12781509163350777+0j)
(0.37894093661313066+0j),(0.2934295482071394+0j),(0.31846435756363545+0j),(0.08219772429301468+0j),(0.586330749034478+0j),(0.28964917465571416+0j),(0.3024975977413315+0j),(0.3780762695528548+0j)
(0.040583888920491466+0j),(0.49584701536104925+0j),(0.0743567722655955+0j),(0.4056681599162943+0j),(0.07190998443631996+0j),(0.3103532167541375+0j),(0.5224489209006283+0j),(0.4560154161917066+0j)
(0.46782450152540417+0j),(0.09208344971277868+0j),(0.18176890839964938+0j),(0.2334496118263439+0j),(0.5104320124990839+0j),(0.4736187143160249+0j),(0.27478486245234157+0j),(0.3532137740400971+0j)
(0.5547518235640622+0j),(0.5616332349296467+0j),(0.3845924664815374+0j),(0.2221099312523556+0j),(0.19573565189590073+0j),(0.2633197610219301+0j),(0.2542466495212134+0j),(0.08534187763933415+0j)
(0.20901188099780837+0j),(0.07925099234573409+0j),(0.5442447939483962+0j),(0.5367302338931207+0j),(0.19024065090723324+0j),(0.4864846124797994+0j),(0.3042622230423487+0j),(0.017812644137740846+0j)
(0.28239589190805336+0j),(0.2596741551182156+0j),(0.09283890306097313+0j),(0.0075270246814070655+0j),(0.4644521499813727+0j),(0.7071888115920707+0j),(0.33299235489509876+0j),(0.1320244374843861+0j)
(0.3189245199666721+0j),(0.4871144278699916+0j),(0.23993491375443055+0j),(0.39097453687219175+0j),(0.4040841511043381+0j),(0.4024295094493352+0j),(0.21412536167552096+0j),(0.2819461857201279+0j)
(0.43787891665832157+0j),(0.322530171422547+0j),(0.08632887541551616+0j),(0.4734883817354796+0j),(0.1791000937482443+0j),(0.457394776622584+0j),(0.1679345479577916+0j),(0.4506701486001098+0j)
(0.3444001383947835+0j),(0.40889156858429493+0j),(0.42321738977126266+0j),(0.36291149397063166+0j),(0.405426880054837+0j),(0.22742588761292457+0j),(0.18205925612893686+0j),(0.3926059808303796+0j)
(0.5566752156038653+0j),(0.19134621330468882+0j),(0.4847716435133244+0j),(0.0278376994174191+0j),(0.5945313012469656+0j),(0.10323851878961068+0j),(0.22847775608717613+0j),(0.0373242839444761+0j)
(0.393020732674784+0j),(0.4193819837086994+0j),(0.4698004673759977+0j),(0.3737618525610203+0j),(0.2156994840654764+0j),(0.4222510226259851+0j),(0.2716483733353011+0j),(0.1030922964205507+0j)
(0.2855351881595347+0j),(0.31322970265770333+0j),(0.35059775580145414+0j),(0.5881451170113476+0j),(0.03787132657225059+0j),(0.525025653167443+0j),(0.18086657989846397+0j),(0.20426563850522778+0j)
(0.4678977015736864+0j),(0.35907785017896027+0j),(0.27633957238248424+0j),(0.28842751815756784+0j),(0.5352337164117523+0j),(0.35370308293819663+0j),(0.03479761361581009+0j),(0.28246941409747955+0j)
(0.5573462396627779+0j),(0.4513612358917188+0j),(0.30573017131003827+0j),(0.13197636172199817+0j),(0.3096245005840241+0j),(0.12529182855548782+0j),(0.021656908276672538+0j),(0.5125574219779013+0j)
(0.5881388295349257+0j),(0.23348707690871717+0j),(0.11459632687176968+0j),(0.2187289075241002+0j),(0.4528660472837734+0j),(0.45452411819433947+0j),(0.3401280786484124+0j),(0.10599485036024654+0j)
(0.5249276280713281+0j),(0.328534495478213+0j),(0.12832988714308183+0j),(0.0013224064366627703+0j),(0.31597428486648066+0j),(0.1757544957564955+0j),(0.40761880127443073+0j),(0.5506026545953423+0j)
(0.02634692306326208+0j),(0.6404547795927887+0j),(0.15334826400911072+0j),(0.4459627690202389+0j),(0.22997682542031317+0j),(0.17165905876685675+0j),(0.5214555058673522+0j),(0.1115930832468553+0j)
(0.0827806225079926+0j),(0.23837790448832924+0j),(0.5203853887472254+0j),(0.5777547171138512+0j),(0.0029375161871090403+0j),(0.2969875202060334+0j),(0.27390674500243584+0j),(0.41047138280606976+0j)
(0.4329691910910537+0j),(0.4359183505396405+0j),(0.424856261930862+0j),(0.3017362988755925+0j),(0.25029234537557593+0j),(0.2996310950728393+0j),(0.3806709807816178+0j),(0.23158105917876237+0j)
(0.5262667899391493+0j),(0.1937442421020555+0j),(0.26196299826924985+0j),(0.19073017919379193+0j),(0.15721325873395056+0j),(0.5814785653811152+0j),(0.46540827490772285+0j),(0.03264395303761685+0j)
(0.0299168037206033+0j),(0.2898959542189692+0j),(0.46953174815952387+0j),(0.2150900862360149+0j),(0.019220036517241423+0j),(0.1074780179446627+0j),(0.6079383803506018+0j),(0.5165573582938406+0j)
(0.2002713930628945+0j),(0.434737263193034+0j),(0.5055362967802022+0j),(0.48308317482408714+0j),(0.2766412426277191+0j),(0.2440669805616386+0j),(0.008771108234088837+0j),(0.38181484974916885+0j)
(0.010214934743808054+0j),(0.3659331946572553+0j),(0.4059476878938934+0j),(0.3158451638844147+0j),(0.5150279762966957+0j),(0.19088170320196016+0j),(0.01516942517527807+0j),(0.5472815608577045+0j)
(0.43198389978722507+0j),(0.11193625906508453+0j),(0.0762150042247989+0j),(0.07924532964638982+0j),(0.4621120998467615+0j),(0.09871955091990257+0j),(0.5396417395182839+0j),(0.5237034327770383+0j)
(0.3605478900941709+0j),(0.044036049386040436+0j),(0.006472174856445341+0j),(0.05854877682859421+0j),(0.2141478131371641+0j),(0.6840626267021273+0j),(0.5920315834243903+0j),(0.017141706262215835+0j)
(0.3198146314664435+0j),(0.15172212810752195+0j),(0.07872972623023908+0j),(0.19149165663451917+0j),(0.4665812304171514+0j),(0.5644700930655636+0j),(0.4584287054330495+0j),(0.29214750466422945+0j)
(0.3094540336285043+0j),(0.5419755429315147+0j),(0.007073600117126345+0j),(0.16554017619105144+0j),(0.18379324295489566+0j),(0.42678530386553604+0j),(0.6029048488046006+0j),(0.060226387236688037+0j)
(0.028365139624824398+0j),(0.20171404687277678+0j),(0.5656637152060354+0j),(0.03528051390459129+0j),(0.515691634755944+0j),(0.38760348816131474+0j),(0.11268473460856028+0j),(0.456524405897786+0j)
(0.19559152600946011+0j),(0.46085609343791134+0j),(0.0016461550895963207+0j),(0.44066362644994206+0j),(0.5150770495407903+0j),(0.21941987986220304+0j),(0.3492059757810945+0j),(0.34608410889295266+0j)
(0.4163689730613738+0j),(0.07221491802751712+0j),(0.38029976462417037+0j),(0.4186400590704883+0j),(0.1995476860566176+0j),(0.46198385312191403+0j),(0.4225564166540002+0j),(0.26406853095922883+0j)
(0.5283257267032238+0j),(0.22968549981585398+0j),(0.25895429207694826+0j),(0.26078607697081274+0j),(0.4561773717926415+0j),(0.46573114599285126+0j),(0.32265857601496833+0j),(0.06275303013789985+0j)
(0.3294778029887538+0j),(0.2972255004669486+0j),(0.3787445118841606+0j),(0.25354598170295267+0j),(0.4056427481139406+0j),(0.4296159344043833+0j),(0.2079348146886026+0j),(0.45057255990420236+0j)
